name	type	checksum	instrument	read_length	library
20170914-E02-NA19160.fastq.gz	fastq	ae0fab8faeabae84c452c7c382e6155f	HiSeq 2500	50	single
20170914-E03-NA19160.fastq.gz	fastq	01b62c7e4026611ef04abde3749ea522	HiSeq 2500	50	single
20170914-E04-NA19101.fastq.gz	fastq	16764119cb73817cff6115d6148699aa	HiSeq 2500	50	single
20170914-E05-NA19160.fastq.gz	fastq	3271937857537ea8b52aa3bbfeacf0b4	HiSeq 2500	50	single
20170914-E06-NA19160.fastq.gz	fastq	ec5badf9cc42f2ab28bb6d1ec97e271d	HiSeq 2500	50	single
20170914-E07-NA19160.fastq.gz	fastq	8f4961400b80fc0f789f2ee151834226	HiSeq 2500	50	single
20170914-E08-NA19101.fastq.gz	fastq	91433c3599804ba8777673fd9bab98a9	HiSeq 2500	50	single
20170914-E09-NA19160.fastq.gz	fastq	3b902279647c20dd4cc50607324eec80	HiSeq 2500	50	single
20170914-E10-NA19160.fastq.gz	fastq	e3e39fb258c5b4d2938389c678882721	HiSeq 2500	50	single
20170914-E11-NA19160.fastq.gz	fastq	3a8cf3570be7b3daa5ee88c0d8d72c51	HiSeq 2500	50	single
20170914-E12-NA19160.fastq.gz	fastq	e492875feac119088de6395cbe56d1e4	HiSeq 2500	50	single
20170914-F01-NA19101.fastq.gz	fastq	b402307b8355736ca06dde2e83a3a4ce	HiSeq 2500	50	single
20170914-F02-NA19160.fastq.gz	fastq	ba23fa09395988311217babe232ee149	HiSeq 2500	50	single
20170914-F03-NA19101.fastq.gz	fastq	6f33078524844b46afc256aa06f3650f	HiSeq 2500	50	single
20170914-F04-NA19101.fastq.gz	fastq	52cef5560d8ff5d8fdd55db3f52543b9	HiSeq 2500	50	single
20170914-F05-NA19101.fastq.gz	fastq	a0d3a476a90e70b1039af66865fee3e2	HiSeq 2500	50	single
20170914-F06-NA19160.fastq.gz	fastq	a26be025d917ce81961630f65e0b03aa	HiSeq 2500	50	single
20170914-F07-NA19101.fastq.gz	fastq	c2abb2814f939ad47325b3d8c462468d	HiSeq 2500	50	single
20170914-F08-NA19101.fastq.gz	fastq	240a5ec24e4beedaf335528dd38c3eba	HiSeq 2500	50	single
20170914-F09-NA19101.fastq.gz	fastq	e8d62c41aa63ff9eac9b712928124269	HiSeq 2500	50	single
20170914-F10-NA19101.fastq.gz	fastq	a97d9b84927ca139cdcb90936f94d890	HiSeq 2500	50	single
20170914-F11-NA19160.fastq.gz	fastq	09f71d81c2a341b31b10c12a8b50733c	HiSeq 2500	50	single
20170914-F12-NA19160.fastq.gz	fastq	8eeb9e97053da1a0f305e6470a776ba7	HiSeq 2500	50	single
20170914-G01-NA19160.fastq.gz	fastq	9a3c4c7c7fce6e3374243fca374bfc2d	HiSeq 2500	50	single
20170914-G02-NA19160.fastq.gz	fastq	8386a26b87e3e975b18844b779fe77ad	HiSeq 2500	50	single
20170914-G03-NA19160.fastq.gz	fastq	122a7dfe81c298497c6e6b84c37b7556	HiSeq 2500	50	single
20170914-G04-NA19101.fastq.gz	fastq	38146bcbbc420a2082cf239c2e332ae5	HiSeq 2500	50	single
20170914-G05-NA19160.fastq.gz	fastq	4ddc9c9e8595aef58f983da5977aca97	HiSeq 2500	50	single
20170914-G06-NA19101.fastq.gz	fastq	80b0f6db7455d1346ee62934f26cfd27	HiSeq 2500	50	single
20170914-G07-NA19160.fastq.gz	fastq	2dc245eeb5ec3a823516a8a70bf23585	HiSeq 2500	50	single
20170914-G08-NA19160.fastq.gz	fastq	dc85f567c350c449703ebfa694c61d33	HiSeq 2500	50	single
20170914-G09-NA19160.fastq.gz	fastq	88064745459c80e86af38c5136e45354	HiSeq 2500	50	single
20170914-G10-NA19160.fastq.gz	fastq	8c8022dc3fbcc8a9ac2fe9a6e6244165	HiSeq 2500	50	single
20170914-G11-NA19160.fastq.gz	fastq	dce4730635f1312d2af867560b5924d6	HiSeq 2500	50	single
20170914-G12-NA19160.fastq.gz	fastq	22517a939ea5b7f453401eb3d93e258a	HiSeq 2500	50	single
20170914-H01-NA19101.fastq.gz	fastq	12bfa12fdfe7e39c14a9d260b1555b85	HiSeq 2500	50	single
20170914-H02-NA19101.fastq.gz	fastq	a4882ab9c8862dc21e5a674288b33f33	HiSeq 2500	50	single
20170914-H03-NA19101.fastq.gz	fastq	e8e9b94dc0e76552a834b5b3ce702c1c	HiSeq 2500	50	single
20170914-H04-NA19160.fastq.gz	fastq	3286dc285cd927c4c2c95d52a84e4af7	HiSeq 2500	50	single
20170914-H05-NA19160.fastq.gz	fastq	6d96502c9ad3ebc1ee58a3f640a2638f	HiSeq 2500	50	single
20170914-H06-NA19101.fastq.gz	fastq	a75e112f6eb774ad8f8654f70434496f	HiSeq 2500	50	single
20170914-H07-NA19101.fastq.gz	fastq	a6b2bf01da3f198f1b323cf736b04177	HiSeq 2500	50	single
20170914-H08-NA19101.fastq.gz	fastq	fc0219cede8e8b8aeddd146cc3a8703e	HiSeq 2500	50	single
20170914-H09-NA19160.fastq.gz	fastq	3dda722c622af85fe9c4c415f2f64bf7	HiSeq 2500	50	single
20170914-H10-NA19160.fastq.gz	fastq	4e34e4c0ef154f5663c2150375e8a01b	HiSeq 2500	50	single
20170914-H11-NA19160.fastq.gz	fastq	b63601293fd5afc5e2bc2b10098b09cc	HiSeq 2500	50	single
20170914-H12-NA19160.fastq.gz	fastq	6a83de9653f67087aa5dabdbf453325e	HiSeq 2500	50	single
20170915-A01-NA18855.fastq.gz	fastq	daafeb2ddf135514ecf92c88c916cf5c	HiSeq 2500	50	single
20170915-A02-NA18855.fastq.gz	fastq	15ec14ca65242a34c8d64f6ac1825bf3	HiSeq 2500	50	single
20170915-A03-NA18855.fastq.gz	fastq	56ebe1e21f6daa71e40860ecb7527bd1	HiSeq 2500	50	single
20170915-A04-NA18511.fastq.gz	fastq	822157c4a14375736385835cddfda3e2	HiSeq 2500	50	single
20170915-A05-NA18855.fastq.gz	fastq	56d3b97f7976d5ec4b3baa83fd6c5866	HiSeq 2500	50	single
20170915-A06-NA18511.fastq.gz	fastq	50f3d78e2615e267dfac81c9e4eaf483	HiSeq 2500	50	single
20170915-A07-NA18855.fastq.gz	fastq	d60b30b6caccf78a052ad43feeb5ea59	HiSeq 2500	50	single
20170915-A08-NA18855.fastq.gz	fastq	dd8ef63f62f34753222e29371a763666	HiSeq 2500	50	single
20170915-A09-NA18855.fastq.gz	fastq	2331cf4da492fbdf197da9dcfd082a5d	HiSeq 2500	50	single
20170915-A10-NA18855.fastq.gz	fastq	485068468aab66c51b47e5c9369ff5b5	HiSeq 2500	50	single
20170915-A11-NA18855.fastq.gz	fastq	4287bfb8dd15ec131fc9ee68422c9556	HiSeq 2500	50	single
20170915-A12-NA18511.fastq.gz	fastq	924c76868bffa59c3b7ba9649b12e933	HiSeq 2500	50	single
20170915-B01-NA18855.fastq.gz	fastq	dc8eb5d8609380e8b9e9bf5cfbb132f0	HiSeq 2500	50	single
20170915-B02-NA18855.fastq.gz	fastq	fdad348f225a6c5fb922a4b7ed749bbb	HiSeq 2500	50	single
20170915-B03-NA18855.fastq.gz	fastq	1fc4fd1e830c2155e2a12eba343a5790	HiSeq 2500	50	single
20170915-B04-NA18511.fastq.gz	fastq	21a58de8e56bde4704c632ff9e9ecff5	HiSeq 2500	50	single
20170915-B05-NA18511.fastq.gz	fastq	839d69555dc66442321894fc7a258730	HiSeq 2500	50	single
20170915-B06-NA18511.fastq.gz	fastq	794627d43d660f9b30d3b3ff9ede9386	HiSeq 2500	50	single
20170915-B07-NA18855.fastq.gz	fastq	5635f751a06a5509d7d613379dd1fc71	HiSeq 2500	50	single
20170915-B08-NA18855.fastq.gz	fastq	9e7a660a0c50f8d934e7837d138751c7	HiSeq 2500	50	single
20170915-B09-NA18511.fastq.gz	fastq	aa5f7c9298ba2e5e64a245daa9cc53a2	HiSeq 2500	50	single
20170915-B10-NA18511.fastq.gz	fastq	9497556dcc2bedb63495d37c2a22f7c0	HiSeq 2500	50	single
20170915-B11-NA18855.fastq.gz	fastq	41ddc93ee65338ee6cf2fa7ff83c8dbc	HiSeq 2500	50	single
20170915-B12-NA18855.fastq.gz	fastq	d2d23c0f8372896408d8171180e3b725	HiSeq 2500	50	single
20170915-C01-NA18855.fastq.gz	fastq	21aa98272120e53c9efb3eaa10201664	HiSeq 2500	50	single
20170915-C02-NA18855.fastq.gz	fastq	1524b5260936b3785d5a85e642faca57	HiSeq 2500	50	single
20170915-C03-NA18511.fastq.gz	fastq	4915fc0cb465ed8aae22dea14a50ee57	HiSeq 2500	50	single
20170915-C04-NA18511.fastq.gz	fastq	6d36c601a7756b1a497fe6f9ef9046cf	HiSeq 2500	50	single
20170915-C05-NA18855.fastq.gz	fastq	f73f45f36123e8b22640339ceaa4157c	HiSeq 2500	50	single
20170915-C06-NA18855.fastq.gz	fastq	327a7661cb0138b6508cd9562383c1ce	HiSeq 2500	50	single
20170915-C07-NA18511.fastq.gz	fastq	62d02460138ae39d07931aaf49ef089b	HiSeq 2500	50	single
20170915-C08-NA18511.fastq.gz	fastq	3496a6ed8503ced05605a4fb0bd50a62	HiSeq 2500	50	single
20170915-C09-NA18511.fastq.gz	fastq	4e33736cc40813dc5c56f8a75dbba411	HiSeq 2500	50	single
20170915-C10-NA18511.fastq.gz	fastq	726dae1324661a3294362bc8ce25320d	HiSeq 2500	50	single
20170915-C11-NA18855.fastq.gz	fastq	212e4ae6903fc2811e1be2477e1ce0ba	HiSeq 2500	50	single
20170915-C12-NA18855.fastq.gz	fastq	619b1f75aaa3f20733810cdad7e4d893	HiSeq 2500	50	single
20170915-D01-NA18511.fastq.gz	fastq	dd580085912d6d05e01016e533e89a94	HiSeq 2500	50	single
20170915-D02-NA18511.fastq.gz	fastq	d086ad1d88510f2740969e15a579f078	HiSeq 2500	50	single
20170915-D03-NA18855.fastq.gz	fastq	4f32d68748cc26c79834a867745cb308	HiSeq 2500	50	single
20170915-D04-NA18511.fastq.gz	fastq	907fb590eb92c4779d5ab80acd91be9b	HiSeq 2500	50	single
20170915-D05-NA18855.fastq.gz	fastq	498855f5b70a56222c9c5f3e093f787e	HiSeq 2500	50	single
20170915-D06-NA18855.fastq.gz	fastq	2e87c327e20d0c656c8b884b5bac9f85	HiSeq 2500	50	single
20170915-D07-NA18855.fastq.gz	fastq	848c47ebb55382c349793fc64de658da	HiSeq 2500	50	single
20170915-D08-NA18855.fastq.gz	fastq	9765e5b296989a741af213327e88ddd6	HiSeq 2500	50	single
20170915-D09-NA18855.fastq.gz	fastq	fda4c6607cdd442075d96b0ad6993821	HiSeq 2500	50	single
20170915-D10-NA18511.fastq.gz	fastq	8b9664bc30fd7796405962879139e304	HiSeq 2500	50	single
20170915-D11-NA18511.fastq.gz	fastq	dead872abbb04c6c465a0babf433fb2c	HiSeq 2500	50	single
20170915-D12-NA18511.fastq.gz	fastq	071d2489892f352dc9ace76fb67f0a46	HiSeq 2500	50	single
20170915-E01-NA18511.fastq.gz	fastq	293698cd3602d2b2c227b841f7a5e63a	HiSeq 2500	50	single
20170915-E02-NA18511.fastq.gz	fastq	418b41e87e82c55199ebbc945965d57c	HiSeq 2500	50	single
20170915-E03-NA18855.fastq.gz	fastq	5f7cc7e7a4dd4b70714d721af0b21516	HiSeq 2500	50	single
20170915-E04-NA18855.fastq.gz	fastq	655f204370325445306ecbd777d9582c	HiSeq 2500	50	single
20170915-E05-NA18511.fastq.gz	fastq	937e765bf5f081594aa13698bd5a1004	HiSeq 2500	50	single
20170915-E06-NA18855.fastq.gz	fastq	36715fedfa9e8d3818c2cca5885bd3a8	HiSeq 2500	50	single
20170915-E07-NA18855.fastq.gz	fastq	9e6ff7b2944aba0ea58fece7476eecb5	HiSeq 2500	50	single
20170915-E08-NA18511.fastq.gz	fastq	4c062d754868b249fe3b64850a274ac0	HiSeq 2500	50	single
20170915-E09-NA18511.fastq.gz	fastq	0f44ca12419b92e877110927b21503b1	HiSeq 2500	50	single
20170915-E10-NA18511.fastq.gz	fastq	d7126f5e64e5da92b1a88feb09317a4f	HiSeq 2500	50	single
20170915-E11-NA18511.fastq.gz	fastq	03c50ee8e46447e2528ed845be0b5a12	HiSeq 2500	50	single
20170915-E12-NA18511.fastq.gz	fastq	02c662dc74f305797cb47ba676156227	HiSeq 2500	50	single
20170915-F01-NA18511.fastq.gz	fastq	fcbcfae76e0c5ac14abb2ac2f3dccf40	HiSeq 2500	50	single
20170915-F02-NA18855.fastq.gz	fastq	2d4284eed629b3f2778afd0e58b5e90c	HiSeq 2500	50	single
20170915-F03-NA18855.fastq.gz	fastq	94e3288f62a3149e2409d11493a2b9f8	HiSeq 2500	50	single
20170915-F04-NA18511.fastq.gz	fastq	f867f7e0beb2b0363be9330a6d544d6e	HiSeq 2500	50	single
20170915-F05-NA18855.fastq.gz	fastq	1eb70751e717f9392febad0739e3743c	HiSeq 2500	50	single
20170915-F06-NA18855.fastq.gz	fastq	a214603be17945f0a644034c995bf450	HiSeq 2500	50	single
20170915-F07-NA18511.fastq.gz	fastq	19f89730afb4bb0aee359cbf3bca8873	HiSeq 2500	50	single
20170915-F08-NA18855.fastq.gz	fastq	9a5349bee2820638911d0aeac087084d	HiSeq 2500	50	single
20170915-F09-NA18855.fastq.gz	fastq	d8fffd46a896ffdacaa367356f9a2072	HiSeq 2500	50	single
20170915-F10-NA18855.fastq.gz	fastq	a114f0117f6ae97f5bcc06ef70794e86	HiSeq 2500	50	single
20170915-F11-NA18855.fastq.gz	fastq	5d53121e96dd616246eea10270f4bc79	HiSeq 2500	50	single
20170915-F12-NA18511.fastq.gz	fastq	0caccefd7b277a9bbaea3ef50635995e	HiSeq 2500	50	single
20170915-G01-NA18511.fastq.gz	fastq	4ffff268023258cc2e01c0e4844b9f20	HiSeq 2500	50	single
20170915-G02-NA18855.fastq.gz	fastq	63df448ae300b60e6e5d486c50cd2c50	HiSeq 2500	50	single
20170915-G03-NA18855.fastq.gz	fastq	71e4fd6e169fef151dbfea11f1d5edef	HiSeq 2500	50	single
20170915-G04-NA18855.fastq.gz	fastq	46da502dc57e27c6fc0384f577d8224b	HiSeq 2500	50	single
20170915-G05-NA18855.fastq.gz	fastq	122cfdc33a76f0cc75d57baa3e5097f1	HiSeq 2500	50	single
20170915-G06-NA18855.fastq.gz	fastq	5df02b72022bcbd83a3e3e541ebd334c	HiSeq 2500	50	single
20170915-G07-NA18855.fastq.gz	fastq	170fff3eef0d31354e08bf0d6b7364d8	HiSeq 2500	50	single
20170915-G08-NA18855.fastq.gz	fastq	3a6463716eb4b5fb9c6eb0bd0099e901	HiSeq 2500	50	single
20170915-G09-NA18511.fastq.gz	fastq	28893604f8ad027c28ef10c59495b970	HiSeq 2500	50	single
20170915-G10-NA18855.fastq.gz	fastq	dd228d6bd93b0a72dbace69cb7fb8e0a	HiSeq 2500	50	single
20170915-G11-NA18855.fastq.gz	fastq	99576d26c387ed1fe36ffc6a621df7e7	HiSeq 2500	50	single
20170915-G12-NA18511.fastq.gz	fastq	2af3a4c7f05e8e38880cd2bfb18cb5cb	HiSeq 2500	50	single
20170915-H01-NA18511.fastq.gz	fastq	9933b2516efe935544a971e6401c91a2	HiSeq 2500	50	single
20170915-H02-NA18855.fastq.gz	fastq	ff93be84c0bf64697a009e327157e046	HiSeq 2500	50	single
20170915-H03-NA18855.fastq.gz	fastq	7ce9aa4da9f4f0ed58465f46d731a3fa	HiSeq 2500	50	single
20170915-H04-NA18855.fastq.gz	fastq	04867727a6ed3f101bd48d74c12d2f2f	HiSeq 2500	50	single
20170915-H05-NA18511.fastq.gz	fastq	746ac3f81e51720ffc2a25745508c2d3	HiSeq 2500	50	single
20170915-H06-NA18511.fastq.gz	fastq	617c5c8c799f5275658f715c0b44e2f2	HiSeq 2500	50	single
20170915-H07-NA18511.fastq.gz	fastq	8a816896cc47c12b96eb084bece5c401	HiSeq 2500	50	single
20170915-H08-NA18511.fastq.gz	fastq	d1e5ab4fbcb6c1da4801b7743d40a90d	HiSeq 2500	50	single
20170915-H09-NA18855.fastq.gz	fastq	4b24e6f3f2539c816debb8884a572969	HiSeq 2500	50	single
20170915-H10-NA18855.fastq.gz	fastq	9746edbded2ccde3de52d6a2a4eaddc0	HiSeq 2500	50	single
20170915-H11-NA18855.fastq.gz	fastq	3e7ddf7e9fe516c7f61a91b3a3caf28d	HiSeq 2500	50	single
20170915-H12-NA18855.fastq.gz	fastq	e6a6e26742fec87777e47052b49d0be6	HiSeq 2500	50	single
20170916-A01-NA18511.fastq.gz	fastq	734fbeddb2f3c42beefbc67c56296203	HiSeq 2500	50	single
20170916-A02-NA18511.fastq.gz	fastq	43bf1c554e2d4d1dc13498edaa1827bb	HiSeq 2500	50	single
20170916-A03-NA18511.fastq.gz	fastq	84048154c5f5265d5de894e59d2d03ff	HiSeq 2500	50	single
20170916-A04-NA19101.fastq.gz	fastq	ebcae494805e4fdb237720c2d786e106	HiSeq 2500	50	single
20170916-A05-NA18511.fastq.gz	fastq	89fe3bcd1844fb7fc4f064faf274d09c	HiSeq 2500	50	single
20170916-A06-NA19101.fastq.gz	fastq	e9aa9c7c33ef12e50d9a54f0c6cc7543	HiSeq 2500	50	single
20170916-A07-NA18511.fastq.gz	fastq	9a2f01f4a8e1ced30ca7eaee1bf8622a	HiSeq 2500	50	single
20170916-A08-NA19101.fastq.gz	fastq	b566c60bbc27cfd29ad4a0b89fbac2fc	HiSeq 2500	50	single
20170916-A09-NA18511.fastq.gz	fastq	179e47db0d0c70d63ca4fb77f8f5baa9	HiSeq 2500	50	single
20170916-A10-NA19101.fastq.gz	fastq	5cbebe301425bc88a29ac257fbad7ceb	HiSeq 2500	50	single
20170916-A11-NA18511.fastq.gz	fastq	64a46a94b0b009a6ea4ff70c8d2263f8	HiSeq 2500	50	single
20170916-A12-NA18511.fastq.gz	fastq	6a4276c6fa83a46aceab23151cb11743	HiSeq 2500	50	single
20170916-B01-NA18511.fastq.gz	fastq	068b4cfbce76fd04b8c81c06135fc04f	HiSeq 2500	50	single
20170916-B02-NA18511.fastq.gz	fastq	1a9fe75bf8e08c4ddd8648e9395a5191	HiSeq 2500	50	single
20170916-B03-NA19101.fastq.gz	fastq	439da811cf8f87755eb16e3a79791dc7	HiSeq 2500	50	single
20170916-B04-NA18511.fastq.gz	fastq	dd1a8ba71e2868277ee3a1ab331a3cb8	HiSeq 2500	50	single
20170916-B05-NA18511.fastq.gz	fastq	f4d91ea8dbd5ec952f8ba929822d3b9f	HiSeq 2500	50	single
20170916-B06-NA18511.fastq.gz	fastq	0911e841a3f48f012c2e3f0438b6a79d	HiSeq 2500	50	single
20170916-B07-NA19101.fastq.gz	fastq	fdadebe63ecc2ce129c7b0273afa2f97	HiSeq 2500	50	single
20170916-B08-NA19101.fastq.gz	fastq	ed1ed48072cf2df3a3b3fbc063489076	HiSeq 2500	50	single
20170916-B09-NA18511.fastq.gz	fastq	69d843ec5281fd3ac581a38ee4b83556	HiSeq 2500	50	single
20170916-B10-NA18511.fastq.gz	fastq	fd9e4282bcb822e3030c58b452c1784f	HiSeq 2500	50	single
20170916-B11-NA19101.fastq.gz	fastq	2ff72cc8671e1c3e5d374aa1bb05a7b6	HiSeq 2500	50	single
20170916-B12-NA19101.fastq.gz	fastq	eb39b764f86c9c02972be4b71e78382a	HiSeq 2500	50	single
20170916-C01-NA18511.fastq.gz	fastq	b195af6664906ef0b65ea2c850298dfe	HiSeq 2500	50	single
20170916-C02-NA18511.fastq.gz	fastq	836cd578c7a3ea5cd47ab610abee53f9	HiSeq 2500	50	single
20170916-C03-NA18511.fastq.gz	fastq	9cd2d60c6e704c49199ed88287cba5bf	HiSeq 2500	50	single
20170916-C04-NA18511.fastq.gz	fastq	994e4e88f53f96a20c8d46370170e677	HiSeq 2500	50	single
20170916-C05-NA19101.fastq.gz	fastq	d5a2aaa86361a0f2ecfb409f305efbfb	HiSeq 2500	50	single
20170916-C06-NA19101.fastq.gz	fastq	a86024fe3d6762343b44013d0b846891	HiSeq 2500	50	single
20170916-C07-NA19101.fastq.gz	fastq	86ee2483607ace7b30d2b90fab19fdac	HiSeq 2500	50	single
20170916-C08-NA18511.fastq.gz	fastq	e51823cf646d8c7fd901f37428a4c565	HiSeq 2500	50	single
20170916-C09-NA19101.fastq.gz	fastq	76c398913c7d49f7e3bc3f9be4b4f648	HiSeq 2500	50	single
20170916-C10-NA19101.fastq.gz	fastq	1bdb2bf76a2a09700945196dcebde34e	HiSeq 2500	50	single
20170916-C11-NA18511.fastq.gz	fastq	6212a6a7b2844a58ef16a4f5dc169e9f	HiSeq 2500	50	single
20170916-C12-NA18511.fastq.gz	fastq	8d1c5ef0c884abacb06bd3ebd09dd83d	HiSeq 2500	50	single
20170916-D01-NA18511.fastq.gz	fastq	9036a4a9b1e18781cf0923caa92c7ece	HiSeq 2500	50	single
20170916-D02-NA18511.fastq.gz	fastq	70e97fe8a6dd7a43c9932d35a67d60fa	HiSeq 2500	50	single
20170916-D03-NA18511.fastq.gz	fastq	2694eb563a427a2f3791c6d2d245d9b0	HiSeq 2500	50	single
20170916-D04-NA18511.fastq.gz	fastq	655560653ba71b62b8c5bd037dc29d5c	HiSeq 2500	50	single
20170916-D05-NA19101.fastq.gz	fastq	b557af6315b76c9d60adf3282c9a7de7	HiSeq 2500	50	single
20170916-D06-NA18511.fastq.gz	fastq	43e872c608e36f80a9a85a3e4f607eb4	HiSeq 2500	50	single
20170916-D07-NA19101.fastq.gz	fastq	6cf83c5278983a55b103da3ec0efc61e	HiSeq 2500	50	single
20170916-D08-NA18511.fastq.gz	fastq	3d9d5f98060326e8fa66f8f24d72dbdc	HiSeq 2500	50	single
20170916-D09-NA19101.fastq.gz	fastq	d8ca1ad2f9c6039849ec99a6eaa26274	HiSeq 2500	50	single
20170916-D10-NA19101.fastq.gz	fastq	66598009e10d02f6382bd753cfbf3ada	HiSeq 2500	50	single
20170916-D11-NA18511.fastq.gz	fastq	bbb32629b687f14728432c02058359fb	HiSeq 2500	50	single
20170916-D12-NA19101.fastq.gz	fastq	6828589435d09913fe309089345e3f5f	HiSeq 2500	50	single
20170916-E01-NA19101.fastq.gz	fastq	5551f3682507b5fca0ec37d88f3148df	HiSeq 2500	50	single
20170916-E02-NA18511.fastq.gz	fastq	807cb3a956b53c10ea98861271863565	HiSeq 2500	50	single
20170916-E03-NA19101.fastq.gz	fastq	f50dfd22dc9f6c4b8a16c6e05c383422	HiSeq 2500	50	single
20170916-E04-NA19101.fastq.gz	fastq	6889ab019399fa5487d32ef37d8438f8	HiSeq 2500	50	single
20170916-E05-NA18511.fastq.gz	fastq	e132a2aa578b6abf89c8781e4277dd28	HiSeq 2500	50	single
20170916-E06-NA18511.fastq.gz	fastq	e48b9c5c01b67ed54af1e040c937dfd3	HiSeq 2500	50	single
20170916-E07-NA19101.fastq.gz	fastq	bc24d3044857a2c5d72202b8f064865e	HiSeq 2500	50	single
20170916-E08-NA18511.fastq.gz	fastq	73f753566d73d0f6f2c517e2f3a2bad4	HiSeq 2500	50	single
20170916-E09-NA18511.fastq.gz	fastq	d4b0043ae56b7f4e5a9dda0123b0a1fa	HiSeq 2500	50	single
20170916-E10-NA18511.fastq.gz	fastq	7e565a36e360e1fed8babc06e7f7b91e	HiSeq 2500	50	single
20170916-E11-NA18511.fastq.gz	fastq	0721f961575f22d7bb21b476f6883e1f	HiSeq 2500	50	single
20170916-E12-NA18511.fastq.gz	fastq	562d4f2769f85036b08c035c71c9742b	HiSeq 2500	50	single
20170916-F01-NA19101.fastq.gz	fastq	83d85bcfc7b9f44d26f78a85c70f96be	HiSeq 2500	50	single
20170916-F02-NA18511.fastq.gz	fastq	3fbfdadf888340859493ce20ac94234e	HiSeq 2500	50	single
20170916-F03-NA18511.fastq.gz	fastq	b3fe2d395e6588eaf75edafdf956fdf9	HiSeq 2500	50	single
20170916-F04-NA18511.fastq.gz	fastq	cdb7f7539280797f86a0ed4616e8a1e2	HiSeq 2500	50	single
20170916-F05-NA18511.fastq.gz	fastq	2d11d686430b10425af24e16813b7c0c	HiSeq 2500	50	single
20170916-F06-NA18511.fastq.gz	fastq	6bdac68138aa135290ab7f276efbb24f	HiSeq 2500	50	single
20170916-F07-NA18511.fastq.gz	fastq	bbe910a430229cd6effc510f3f14854c	HiSeq 2500	50	single
20170916-F08-NA18511.fastq.gz	fastq	54613accf323594dd648f4a6a43556d6	HiSeq 2500	50	single
20170916-F09-NA18511.fastq.gz	fastq	5a2dbda30f5900c3104812e8e726b682	HiSeq 2500	50	single
20170916-F10-NA18511.fastq.gz	fastq	f5bcb8ffd08d59a6a951026c48910e01	HiSeq 2500	50	single
20170916-F11-NA18511.fastq.gz	fastq	d90aedb829744ac2bad8addd8458ff1d	HiSeq 2500	50	single
20170916-F12-NA19101.fastq.gz	fastq	6371fb412890ea26518ac9cf05eb024a	HiSeq 2500	50	single
20170916-G01-NA19101.fastq.gz	fastq	357693b17635d4c7fcf5b33a82ed2844	HiSeq 2500	50	single
20170916-G02-NA18511.fastq.gz	fastq	863d55a8f7383d7d0b5ea89f9755da1f	HiSeq 2500	50	single
20170916-G03-NA18511.fastq.gz	fastq	507be234c7da6320bc94cfa1429a12f6	HiSeq 2500	50	single
20170916-G04-NA19101.fastq.gz	fastq	f8804d5d1aec19400f8801c3268dcb28	HiSeq 2500	50	single
20170916-G05-NA19101.fastq.gz	fastq	a4ecff5661e2395cfb142e0b748e0faa	HiSeq 2500	50	single
20170916-G06-NA18511.fastq.gz	fastq	87499550cb213081e0ff7f5ee8089455	HiSeq 2500	50	single
20170916-G07-NA18511.fastq.gz	fastq	3704a124e9c99840278cc676cc14cd52	HiSeq 2500	50	single
20170916-G08-NA19101.fastq.gz	fastq	dc77ee6f1e9c262cd72211b6af90939b	HiSeq 2500	50	single
20170916-G09-NA18511.fastq.gz	fastq	b45702327c67bb4fc0f964715e1291f3	HiSeq 2500	50	single
20170916-G10-NA18511.fastq.gz	fastq	bda1f474adafc6b2a5e3a4c165ecd96e	HiSeq 2500	50	single
20170916-G11-NA19101.fastq.gz	fastq	8ddfcd88d17e60169c9145ca081e4969	HiSeq 2500	50	single
20170916-G12-NA19101.fastq.gz	fastq	2ece708fe10c34c41d1792273cd470c8	HiSeq 2500	50	single
20170916-H01-NA18511.fastq.gz	fastq	8718c36e05386cad0021b2d4084ccacf	HiSeq 2500	50	single
20170916-H02-NA19101.fastq.gz	fastq	a71ef50ecc45afedad2dabc881870bcb	HiSeq 2500	50	single
20170916-H03-NA19101.fastq.gz	fastq	15679aa8b42027f666ca86548a5947a0	HiSeq 2500	50	single
20170916-H04-NA19101.fastq.gz	fastq	d4a0972111bf993d9365f2c03490ab31	HiSeq 2500	50	single
20170916-H05-NA18511.fastq.gz	fastq	b45063feb4561a2af95d7b27ba142cfb	HiSeq 2500	50	single
20170916-H06-NA19101.fastq.gz	fastq	97299891588370905c3b1ab97b8ac913	HiSeq 2500	50	single
20170916-H07-NA19101.fastq.gz	fastq	4fa5c176e97c278431a9c4153080c5c0	HiSeq 2500	50	single
20170916-H08-NA19101.fastq.gz	fastq	6e294a447b0cebab9384147e138484ea	HiSeq 2500	50	single
20170916-H09-NA19101.fastq.gz	fastq	38beb45cd698bb87c0621ee6ed585fa9	HiSeq 2500	50	single
20170916-H10-NA19101.fastq.gz	fastq	492103776ad7683d5cb926002f58b2ff	HiSeq 2500	50	single
20170916-H11-NA18511.fastq.gz	fastq	00f259d5a08d323f967d8639eb5f7859	HiSeq 2500	50	single
20170916-H12-NA19101.fastq.gz	fastq	6ced936fc06cc60a276e1eee6317beef	HiSeq 2500	50	single
20170917-A01-NA19098.fastq.gz	fastq	e2d6b0518fbb47fd51908a729b21d421	HiSeq 2500	50	single
